matricula_hash,estado,cantidad_consorcios,tiene_sanciones
24dcd2add1dae7e5,ACTIVA,0,No
db145ef46cfbbcea,SIN ACTUALIZAR,0,No
fee2e4d1d0422457,ACTIVA,0,No
aacfa383279c3315,SIN ACTUALIZAR,0,No
15e7a10091654106,SIN ACTUALIZAR,0,No
0c65552abe0d2731,SIN ACTUALIZAR,0,No
eefcecf5c7183df8,SIN ACTUALIZAR,0,No
ba58134acee1f86a,SIN ACTUALIZAR,0,No
f9a8ea52803b55fa,SIN ACTUALIZAR,0,No
91f4b01a80c26aa9,SIN ACTUALIZAR,0,No
86d73054aa9c80db,SIN ACTUALIZAR,0,No
4b8100007af44351,ACTIVA,0,No
5e8589d4cd67c4b8,ACTIVA,0,No
a2a91c8170dd7330,SIN ACTUALIZAR,0,No
d948777e9b3046b6,ACTIVA,0,No
c52b59b12025dcb5,SIN ACTUALIZAR,0,No
e4380b18857e2883,SIN ACTUALIZAR,0,No
8e3904b8617f7212,SIN ACTUALIZAR,0,No
9c81f5e84fd8cab5,ACTIVA,0,No
2b360584e436fdeb,SIN ACTUALIZAR,0,No
9374207ccca084d3,SIN ACTUALIZAR,0,No
d87811d4a1e9ba86,SIN ACTUALIZAR,0,No
59587cb1777499ba,ACTIVA,0,No
fbb2114bce553207,SIN ACTUALIZAR,0,No
d3ccb9a15400bf15,SIN ACTUALIZAR,0,No
a000fa4903a3a829,ACTIVA,0,No
fa5ac489c35fd30c,SIN ACTUALIZAR,0,No
9f5680435895863d,SIN ACTUALIZAR,0,No
c6de57718359fe73,SIN ACTUALIZAR,0,No
88004885e7946959,SIN ACTUALIZAR,0,No
c602660fc0ddd630,SIN ACTUALIZAR,0,No
775c788e8a2f5f57,SIN ACTUALIZAR,0,No
fa7805c1d46ef498,ACTIVA,0,No
783d2e787e073411,SIN ACTUALIZAR,0,No
4aec718f8185e90a,ACTIVA,0,No
79a7e9a5c619f277,SIN ACTUALIZAR,0,No
4f803c4f3466d829,SIN ACTUALIZAR,0,No
7e2e60dab3f28797,SIN ACTUALIZAR,0,No
f933272f6c291384,ACTIVA,0,No
535f7638ec9f39bc,SIN ACTUALIZAR,0,No
7018f9f84b61c580,ACTIVA,0,No
fe545219144abfb4,ACTIVA,0,No
98d77a2b714b28f7,SIN ACTUALIZAR,0,No
4a912bdcba7dd209,SIN ACTUALIZAR,0,No
6269c7359593be37,SIN ACTUALIZAR,0,No
3766d00ed8d84e16,SIN ACTUALIZAR,0,No
5e1cb95dea7fbacf,SIN ACTUALIZAR,0,No
82b059588a910629,ACTIVA,0,No
c59f877d38c2746e,SIN ACTUALIZAR,0,No
eeb5030ae54baa87,ACTIVA,0,No
7fd0d6ebafcd4ed5,SIN ACTUALIZAR,0,No
7761e772ca6b4e50,SIN ACTUALIZAR,0,No
cbf712f3775dc99e,SIN ACTUALIZAR,0,No
df031f63be36a016,SIN ACTUALIZAR,0,No
c5ad500f4c18ebcf,ACTIVA,0,No
f8572b0eeb4b0d8b,SIN ACTUALIZAR,0,No
d4f147644257b5ca,ACTIVA,0,No
fcdb9afc6a51a510,ACTIVA,0,No
3b41e2dba7af857f,SIN ACTUALIZAR,0,No
0d01a7c311c1d05e,ACTIVA,0,No
a26f78ccd4617b35,SIN ACTUALIZAR,0,No
9ce708a3da9fd007,SIN ACTUALIZAR,0,No
0af8b51269fa4368,SIN ACTUALIZAR,0,No
47dde1516da894b0,ACTIVA,0,No
e916fba72a9598b3,SIN ACTUALIZAR,0,No
a869ea31c850c70f,SIN ACTUALIZAR,0,No
8f84837cf04c1694,ACTIVA,0,No
9246a90fd1c97846,SIN ACTUALIZAR,0,No
e7fa6afdd79be0f8,SIN ACTUALIZAR,0,No
fb3bd08e5095f32a,SIN ACTUALIZAR,0,No
3a0ae6550722823d,SIN ACTUALIZAR,0,No
bedf5f3e00eaaa6f,SIN ACTUALIZAR,0,No
b055b31b77ed1e3d,ACTIVA,0,No
610f83808aa91a9d,ACTIVA,0,No
5b27359e3356a097,SIN ACTUALIZAR,0,No
18272a6ac2af95cc,SIN ACTUALIZAR,0,No
e9c3cc4fee78775e,ACTIVA,0,No
8c5314a129d6ab41,SIN ACTUALIZAR,0,No
009da2da42d6847e,ACTIVA,0,No
84e3b35ef1e03804,ACTIVA,0,No
2cf34035a386e961,ACTIVA,0,No
c26e75b81c1d99d9,SIN ACTUALIZAR,0,No
f0eed60c335b758b,ACTIVA,0,No
64416e791661d36a,SIN ACTUALIZAR,0,No
c6d0030cd91a4ea3,SIN ACTUALIZAR,0,No
0e9a9c59ee4e287b,SIN ACTUALIZAR,0,No
0584e63a8a4c5040,SIN ACTUALIZAR,0,No
8ff2cef1b3ae7035,SIN ACTUALIZAR,0,No
b3552f8d85c289f1,ACTIVA,0,No
cecf066fe0c95345,SIN ACTUALIZAR,0,No
e21e3cd278a0344c,ACTIVA,0,No
b7731522f16c8164,SIN ACTUALIZAR,0,No
10de91941eb1d1aa,ACTIVA,0,No
756ba9ea6b078e45,ACTIVA,0,No
5bbbd4fb66609540,SIN ACTUALIZAR,0,No
923bdafb4c15991a,SIN ACTUALIZAR,0,No
4f0039557c043e9b,SIN ACTUALIZAR,0,No
7ad8a66b9457f97a,ACTIVA,0,No
3c1ea4de7f16df86,SIN ACTUALIZAR,0,No
f39b8bde2d478e94,SIN ACTUALIZAR,0,No
f0bd9a2e4f1dea3a,SIN ACTUALIZAR,0,No
b14356d06f412119,SIN ACTUALIZAR,0,No
57711813a543dd50,SIN ACTUALIZAR,0,No
45e5be12c0acb964,SIN ACTUALIZAR,0,No
af476da99919db87,SIN ACTUALIZAR,0,No
913823f03384cda2,ACTIVA,0,Sí
2479f3b45f93a802,SIN ACTUALIZAR,0,No
75428dbbe7303aa3,SIN ACTUALIZAR,0,No
4c7b8d09c354991c,SIN ACTUALIZAR,0,No
67c1e692c9fd5952,SIN ACTUALIZAR,0,No
c45f121cf4f461d2,SIN ACTUALIZAR,0,No
9901efe13fe0ab90,SIN ACTUALIZAR,0,No
8765a797e5406e05,ACTIVA,0,No
717451a57d48b0ad,SIN ACTUALIZAR,0,No
10315349981ee127,SIN ACTUALIZAR,0,No
08ad08ba86214dc8,SIN ACTUALIZAR,0,No
d6df87434545bd91,SIN ACTUALIZAR,0,No
0e2f9175685f76df,SIN ACTUALIZAR,0,No
9458350d6e174b2c,ACTIVA,0,No
87f6d0004a9cc775,SIN ACTUALIZAR,0,No
9316bd5692410341,ACTIVA,0,No
e15a105aa892000f,SIN ACTUALIZAR,0,No
935e65542922f3d2,ACTIVA,0,No
421e134e544c8236,ACTIVA,0,No
6d2387621407b541,SIN ACTUALIZAR,0,No
2e9e09c0229cb5d0,SIN ACTUALIZAR,0,No
3790fbcd596095ce,ACTIVA,0,No
4ed93c3a994cded5,SIN ACTUALIZAR,0,No
d5a4cd2648cafa9f,SIN ACTUALIZAR,0,No
1d11b1a0f9f1e835,ACTIVA,0,No
cda759746e726bfd,ACTIVA,0,No
74148c2aabd42b30,ACTIVA,0,No
f2cca2219b88e29f,ACTIVA,0,No
c3254d1b6b1b299e,SIN ACTUALIZAR,0,No
79a71780b476637f,SIN ACTUALIZAR,0,No
578017a51f0e4862,SIN ACTUALIZAR,0,No
d0b0c7bb6c3704b1,SIN ACTUALIZAR,0,No
dcacdef7c85b3535,ACTIVA,0,No
bd62924d806bcefb,ACTIVA,0,No
5498e49b9d0d8e36,SIN ACTUALIZAR,0,No
7b182d73e4b28ce1,ACTIVA,0,No
305f7429498ccd9e,ACTIVA,0,No
2d1690d2847ac88d,SIN ACTUALIZAR,0,No
8a1ce52b5771d5a4,SIN ACTUALIZAR,0,No
50ffc96e612e5eb7,SIN ACTUALIZAR,0,No
20db6628648c4ad3,SIN ACTUALIZAR,0,No
1302e6b526abb543,SIN ACTUALIZAR,0,No
34bebf17d57f37dd,ACTIVA,0,No
75c0b281d3916e00,SIN ACTUALIZAR,0,No
b64d033c13efe830,SIN ACTUALIZAR,0,No
b55cd27597b9857a,ACTIVA,0,No
65a64083ef210036,ACTIVA,0,No
0483d9a72f3aeb73,SIN ACTUALIZAR,0,No
c520d3b7c1b33e65,SIN ACTUALIZAR,0,No
2d7cbe0752517ecb,ACTIVA,0,No
1fa9912d0c02b4b9,ACTIVA,0,No
68cb59e3b5d64aec,SIN ACTUALIZAR,0,No
58ee8678aed131a6,SIN ACTUALIZAR,0,No
e4140e1baa5eee40,SIN ACTUALIZAR,0,No
483151ac8df46efe,SIN ACTUALIZAR,0,No
60ead258d4710b50,SIN ACTUALIZAR,0,No
af91499369967225,SIN ACTUALIZAR,0,No
08eee2fc5f57462e,SIN ACTUALIZAR,0,No
6a8e7dc4b8805a7b,SIN ACTUALIZAR,0,No
a07d228b5015bbd1,SIN ACTUALIZAR,0,No
0c84d9704b637a10,SIN ACTUALIZAR,0,No
3b6a4a9b18b814ef,SIN ACTUALIZAR,0,No
c8c3195ee103d20f,SIN ACTUALIZAR,0,No
b1da972a51bd42b2,SIN ACTUALIZAR,0,No
487be47bf923913f,SIN ACTUALIZAR,0,No
659b3b192b50f9e9,SIN ACTUALIZAR,0,No
4b4ae3e06355717c,SIN ACTUALIZAR,0,No
f42ef395b50f9cca,SIN ACTUALIZAR,0,No
76f0209b610f5a8e,ACTIVA,0,No
93c48cb7fe78f618,ACTIVA,0,No
dd111d14a9edf4d8,SIN ACTUALIZAR,0,No
9851e850e7061d54,SIN ACTUALIZAR,0,No
c740a2816dd4dd19,SIN ACTUALIZAR,0,No
49c1f39336320264,SIN ACTUALIZAR,0,No
81d0a082e20c2647,SIN ACTUALIZAR,0,No
a659fffb258dab18,SIN ACTUALIZAR,0,No
f5e1c0aefbf4a7f2,SIN ACTUALIZAR,0,No
3bd05645de78db62,SIN ACTUALIZAR,0,No
3154228fd99256c3,SIN ACTUALIZAR,0,No
a5b37e36ffff4b70,ACTIVA,0,No
4b0776d99e38574f,SIN ACTUALIZAR,0,No
6118e2d867f51103,SIN ACTUALIZAR,0,No
2a9defad532fd74d,SIN ACTUALIZAR,0,No
994303330ee1d765,SIN ACTUALIZAR,0,No
bda15b803ac1b8dc,SIN ACTUALIZAR,0,No
e734459d8422c8db,SIN ACTUALIZAR,0,No
ffd663276aeb81a5,SIN ACTUALIZAR,0,No
d7b4f815e45c8a3b,SIN ACTUALIZAR,0,No
1ba74b68e110d962,SIN ACTUALIZAR,0,No
77f96608de11ae05,SIN ACTUALIZAR,0,No
735e378c69bdfb4f,SIN ACTUALIZAR,0,No
16dff97759c55857,SIN ACTUALIZAR,0,No
bc9cb70614a900fc,SIN ACTUALIZAR,0,No
89a84587546808b3,SIN ACTUALIZAR,0,No
574e91b318fe9600,SIN ACTUALIZAR,0,No
b85367f90dbc3c11,SIN ACTUALIZAR,0,No
b023c0d74aa50add,ACTIVA,0,No
ab17b6fed4f40f96,SIN ACTUALIZAR,0,No
5f437fa67a689069,SIN ACTUALIZAR,0,No
38fcbdcbc4560d34,SIN ACTUALIZAR,0,No
f9e5a02a2e7859f2,SIN ACTUALIZAR,0,No
15f7655c3a83b857,ACTIVA,0,No
e4096050bcc030fb,ACTIVA,0,No
40c9d55f4618cd23,ACTIVA,0,No
40ffd70aa6c8cea6,SIN ACTUALIZAR,0,No
4e0454fd6e222066,SIN ACTUALIZAR,0,No
9b95acaab3ec1ec0,SIN ACTUALIZAR,0,No
031378d8adc28c30,SIN ACTUALIZAR,0,No
81402e065bc55c1a,SIN ACTUALIZAR,0,No
dd22c0ecbc10f737,SIN ACTUALIZAR,0,No
5fab5bd05f98260a,SIN ACTUALIZAR,0,No
04ad0241274a117f,SIN ACTUALIZAR,0,No
23211076a49e8ac6,ACTIVA,0,No
7c29d63e49b7ab3d,SIN ACTUALIZAR,0,No
548c010264ca192d,SIN ACTUALIZAR,0,No
c5cc84181b98ced6,SIN ACTUALIZAR,0,No
8282fb0dc03218b9,SIN ACTUALIZAR,0,No
02680535f608ed5f,SIN ACTUALIZAR,0,No
2fe2141ac45cee3c,SIN ACTUALIZAR,0,No
c002dccac995f2bc,SIN ACTUALIZAR,0,No
5217d666606bf204,SIN ACTUALIZAR,0,No
f7a92fa162d79867,SIN ACTUALIZAR,0,No
8058d4b45aba27e0,SIN ACTUALIZAR,0,No
5f48696eaba4c783,SIN ACTUALIZAR,0,No
743078aec0ce60b7,ACTIVA,0,No
127512d99d89024b,SIN ACTUALIZAR,0,No
8b173290a436b079,SIN ACTUALIZAR,0,No
27ae30b15e1b103f,SIN ACTUALIZAR,0,No
3d2d181d21a5970e,SIN ACTUALIZAR,0,No
969344f0daebf90f,SIN ACTUALIZAR,0,No
8b76c173fd44375c,SIN ACTUALIZAR,0,No
cd891f83c38ea032,SIN ACTUALIZAR,0,No
ce93a790d9be757e,SIN ACTUALIZAR,0,No
8457c72b655880af,ACTIVA,0,Sí
1d2282fc5b426785,SIN ACTUALIZAR,0,No
7c2ce16ad74f0cdb,ACTIVA,0,No
51b4f65270d5e2e2,SIN ACTUALIZAR,0,No
cb174e47ac22d309,SIN ACTUALIZAR,0,No
0fa56d7c020cc7b7,SIN ACTUALIZAR,0,No
8d628acef0f39db9,ACTIVA,0,No
9db075a329708f34,SIN ACTUALIZAR,0,No
06ae80c3e00a1457,SIN ACTUALIZAR,0,No
9b6f2c454efb5ff1,SIN ACTUALIZAR,0,No
46a259e43b61d101,ACTIVA,0,No
4eecee48f13f8136,SIN ACTUALIZAR,0,No
40e0e5c35df49b1e,ACTIVA,0,No
b50de3521e5fc8e4,SIN ACTUALIZAR,0,No
b7e2977eebc0839f,SIN ACTUALIZAR,0,No
9671c25a850609d1,SIN ACTUALIZAR,0,No
79e12a1d6755bd6d,SIN ACTUALIZAR,0,No
c4af1ccb5cb4559b,SIN ACTUALIZAR,0,No
4589ad4845ccfbc0,ACTIVA,0,No
0ec7e658db150aec,SIN ACTUALIZAR,0,No
d13134377c4e222e,ACTIVA,0,No
981daf8e8b09604c,ACTIVA,0,No
181c30ceda07ad4e,SIN ACTUALIZAR,0,No
2926b0a47dfea0a2,SIN ACTUALIZAR,0,No
376f98abb043a1e4,SIN ACTUALIZAR,0,No
1a9e894be2e23bd6,SIN ACTUALIZAR,0,No
6eb651d40bd23929,ACTIVA,0,No
408c6c632991cb6b,SIN ACTUALIZAR,0,No
a94391a0c5c09121,SIN ACTUALIZAR,0,No
d7eb08c57bf1688e,SIN ACTUALIZAR,0,No
1bbffa45ae7ca6f9,SIN ACTUALIZAR,0,No
0ad1829ac2107472,SIN ACTUALIZAR,0,No
06e979e77e7eed1a,SIN ACTUALIZAR,0,No
88034ce6bc55231a,ACTIVA,0,No
0d32b53aed23453f,SIN ACTUALIZAR,0,No
a1e2f594d2129e6c,SIN ACTUALIZAR,0,No
2e9e672608c87391,SIN ACTUALIZAR,0,No
a77512227fad3750,SIN ACTUALIZAR,0,No
a21cefec25404279,SIN ACTUALIZAR,0,No
8547a1013e5a4329,SIN ACTUALIZAR,0,No
85ecba5d030ca840,SIN ACTUALIZAR,0,No
b3884138875a4fff,SIN ACTUALIZAR,0,No
8f95ac786daec5dc,ACTIVA,0,No
2535827e958b3950,SIN ACTUALIZAR,0,No
7455c004aca038fe,SIN ACTUALIZAR,0,No
32acdb09a2204f52,SIN ACTUALIZAR,0,No
3eede367ef5469df,ACTIVA,0,No
0c01511279be77c8,SIN ACTUALIZAR,0,No
00901dd4fa045c64,SIN ACTUALIZAR,0,No
3476cf59c310e8bc,SIN ACTUALIZAR,0,No
b2638609092076c8,SIN ACTUALIZAR,0,No
0a47afb8d5aecfa8,SIN ACTUALIZAR,0,No
b7df413bb73cd61b,SIN ACTUALIZAR,0,No
db4c49f822468272,SIN ACTUALIZAR,0,No
a58923586014cc08,ACTIVA,0,No
876b1328ad4b44df,SIN ACTUALIZAR,0,No
299568092abeca33,SIN ACTUALIZAR,0,No
a752a3a1701d494f,SIN ACTUALIZAR,0,No
50750ee66f27656c,SIN ACTUALIZAR,0,No
16c38a1e56b37da8,SIN ACTUALIZAR,0,No
d91a8cf7bec0382e,SIN ACTUALIZAR,0,No
0f3a92fd742f4fa4,SIN ACTUALIZAR,0,No
dc5dc77851b08e0b,SIN ACTUALIZAR,0,No
e91f39a5526a29c8,SIN ACTUALIZAR,0,No
3194c793bf43225e,SIN ACTUALIZAR,0,No
e4da627ac0613c7b,SIN ACTUALIZAR,0,No
16b2de0eb3bafc3b,ACTIVA,0,No
c2a7ebab5927185d,SIN ACTUALIZAR,0,No
e16d12cd21f38bc8,SIN ACTUALIZAR,0,No
afc13a0307621ce1,SIN ACTUALIZAR,0,No
cec971a0fa216b4f,SIN ACTUALIZAR,0,No
f97dc9594fc3b90a,SIN ACTUALIZAR,0,No
ce573a72f4e735e2,SIN ACTUALIZAR,0,No
caf71d5527181d31,SIN ACTUALIZAR,0,No
a8197cdfff90255b,SIN ACTUALIZAR,0,No
920bb86da524229f,SIN ACTUALIZAR,0,No
e2efda38b45966d4,SIN ACTUALIZAR,0,No
658fa56dd47d96fb,SIN ACTUALIZAR,0,No
b76064348c4436be,SIN ACTUALIZAR,0,No
6d21361cf8735de1,SIN ACTUALIZAR,0,No
fcc85cb2015b4b0b,SIN ACTUALIZAR,0,No
d20020becdd949d8,SIN ACTUALIZAR,0,No
c6d5149c041f005c,SIN ACTUALIZAR,0,No
8074218107b19d89,SIN ACTUALIZAR,0,No
d12f874987021cd3,SIN ACTUALIZAR,0,No
74935b1c923ff63e,SIN ACTUALIZAR,0,No
fdc5b4c006462c4a,SIN ACTUALIZAR,0,No
ad4c680ca276f35c,SIN ACTUALIZAR,0,No
f5f66c853f3f2e4f,SIN ACTUALIZAR,0,No
31b1db585eb1fb5e,SIN ACTUALIZAR,0,No
fad218dcf8a22c00,ACTIVA,0,No
bf974fd69ea264d0,SIN ACTUALIZAR,0,No
97679376cff0954c,SIN ACTUALIZAR,0,No
0290f930b05064fe,SIN ACTUALIZAR,0,No
a13e719da933074f,ACTIVA,0,No
f4f0e508a0898041,SIN ACTUALIZAR,0,No
3e7e02c07259ff0f,SIN ACTUALIZAR,0,No
ac8b18a410e41353,SIN ACTUALIZAR,0,No
70c9c6aca719a52d,SIN ACTUALIZAR,0,No
be4404b68e21d724,SIN ACTUALIZAR,0,No
bf83dab11011323d,SIN ACTUALIZAR,0,No
69b6163e9d0e3f2c,SIN ACTUALIZAR,0,No
baa799b97300a42f,SIN ACTUALIZAR,0,No
eb0a1b533c11531f,SIN ACTUALIZAR,0,No
173a939164c0302e,SIN ACTUALIZAR,0,No
b86a47eaf9d2b0cf,SIN ACTUALIZAR,0,No
4e96d60a4e1c14e1,SIN ACTUALIZAR,0,No
2d92389f7d2c9dab,SIN ACTUALIZAR,0,No
00f6a802ea20972b,SIN ACTUALIZAR,0,No
aa718b48ddf0abe3,SIN ACTUALIZAR,0,No
5144452d57161b05,SIN ACTUALIZAR,0,No
1c91beb746caac7d,SIN ACTUALIZAR,0,No
dc79c4255cee0784,SIN ACTUALIZAR,0,No
f25bfe487edf636e,SIN ACTUALIZAR,0,No
e577776ce4c24455,SIN ACTUALIZAR,0,No
20819e9c850a1d25,SIN ACTUALIZAR,0,No
cd481914f49a6114,SIN ACTUALIZAR,0,No
7789b6079e0bd5a1,SIN ACTUALIZAR,0,No
be160df1c15637d1,SIN ACTUALIZAR,0,No
8042a3b82f91957d,SIN ACTUALIZAR,0,Sí
4effa7119626c2f9,SIN ACTUALIZAR,0,No
54095636aa739614,SIN ACTUALIZAR,0,No
a9c6ea1a0315e436,SIN ACTUALIZAR,0,No
54d9f048788c3b4d,SIN ACTUALIZAR,0,No
2b0cff2dd5c3d573,SIN ACTUALIZAR,0,No
67baac702b1da625,SIN ACTUALIZAR,0,No
a5df2f833329cb22,SIN ACTUALIZAR,0,No
2e8df2a59e9a6c68,SIN ACTUALIZAR,0,No
887b888aa1272f31,SIN ACTUALIZAR,0,No
2d4989065edafc12,SIN ACTUALIZAR,0,No
6325b181f9aeae6e,SIN ACTUALIZAR,0,No
783b00bbf231c936,SIN ACTUALIZAR,0,No
5d52bce12bf3827b,SIN ACTUALIZAR,0,No
32c66e3b4c518a4a,SIN ACTUALIZAR,0,No
3f7eddac2fdd0442,SIN ACTUALIZAR,0,No
091ccaccd0d9ba3d,SIN ACTUALIZAR,0,No
a675233e3b430733,SIN ACTUALIZAR,0,No
7a982625e08298fe,SIN ACTUALIZAR,0,No
67145bd45886b9e9,SIN ACTUALIZAR,0,No
6a09652e10c5f49b,SIN ACTUALIZAR,0,No
98569de64853385d,SIN ACTUALIZAR,0,No
0b31c0155c83c5fd,SIN ACTUALIZAR,0,No
b7ca172e79925803,SIN ACTUALIZAR,0,No
617d3efa8dff3c36,SIN ACTUALIZAR,0,No
372fee4461ea25ba,SIN ACTUALIZAR,0,No
24078fbb5c139f27,SIN ACTUALIZAR,0,No
d87a116e2c79a4c6,SIN ACTUALIZAR,0,No
47b69f1f55425e49,SIN ACTUALIZAR,0,No
803f397091bcafef,SIN ACTUALIZAR,0,No
dc609e17f488a7a3,SIN ACTUALIZAR,0,No
a54215fbc3e44075,ACTIVA,0,No
6133041b3ad329b3,SIN ACTUALIZAR,0,No
cef02ac48efdbdde,SIN ACTUALIZAR,0,No
0b7da8c152fa341e,SIN ACTUALIZAR,0,No
4c4088fe4cfe2548,SIN ACTUALIZAR,0,No
55b7c884afc45126,SIN ACTUALIZAR,0,No
f7186a3986d33100,ACTIVA,0,No
70106dbd176d963a,SIN ACTUALIZAR,0,No
0219e0f2a7e9c524,SIN ACTUALIZAR,0,No
8f19d2e6436096c8,SIN ACTUALIZAR,0,No
d2f321eb2fd73f0d,SIN ACTUALIZAR,0,No
38752ed2e711a3c0,SIN ACTUALIZAR,0,No
9c7c5ed6d9776daa,SIN ACTUALIZAR,0,No
6c981dff6ae6cb59,SIN ACTUALIZAR,0,No
9e706d2716640a6d,SIN ACTUALIZAR,0,No
656e5828d4a04170,SIN ACTUALIZAR,0,No
8dfa58f6fc819b6c,SIN ACTUALIZAR,0,No
4dbdf4e77fbdbf79,SIN ACTUALIZAR,0,No
3bbc4345a69f678c,SIN ACTUALIZAR,0,No
e7a1bda6296d8891,SIN ACTUALIZAR,0,No
861fed2dae37e520,SIN ACTUALIZAR,0,No
65fda54b1b4e73a4,SIN ACTUALIZAR,0,No
b5bbe24d25735139,SIN ACTUALIZAR,0,No
43f1af9a16ebfc06,SIN ACTUALIZAR,0,No
20cdb67637438353,SIN ACTUALIZAR,0,No
d96cb37c3ac3189e,SIN ACTUALIZAR,0,No
c664c7aa98a56fe6,SIN ACTUALIZAR,0,No
115cdbde8d595a04,SIN ACTUALIZAR,0,No
844e6f26b1dace55,SIN ACTUALIZAR,0,No
1e2f2c186699589a,SIN ACTUALIZAR,0,No
a31433dbeb7baaf5,SIN ACTUALIZAR,0,No
0652201f81fb5b94,SIN ACTUALIZAR,0,No
f5ee64472971b98a,SIN ACTUALIZAR,0,No
ea51861d4b21fba2,SIN ACTUALIZAR,0,No
e632a49ea0afe881,SIN ACTUALIZAR,0,No
cb846b7c9607a65b,SIN ACTUALIZAR,0,No
c1e928d12a40ae14,SIN ACTUALIZAR,0,No
9fdf4955eb3e5fe5,SIN ACTUALIZAR,0,No
2e0cd7d6759a4087,SIN ACTUALIZAR,0,No
850d7831ec578e59,SIN ACTUALIZAR,0,No
2578149eaa520656,SIN ACTUALIZAR,0,No
dd56dacf9e1a1582,SIN ACTUALIZAR,0,No
bc4f1ebae15332fd,SIN ACTUALIZAR,0,No
4d7bfc4894c420fd,SIN ACTUALIZAR,0,No
2d87ddac480ead3a,SIN ACTUALIZAR,0,No
9fdc4bd9b7632a66,SIN ACTUALIZAR,0,No
1ebcb7fc822317c3,SIN ACTUALIZAR,0,No
bbed0221524335a8,SIN ACTUALIZAR,0,No
0734d74897a82ea4,SIN ACTUALIZAR,0,No
86284fc674fc5d6b,SIN ACTUALIZAR,0,No
2ac1ce8a09f8d4ea,SIN ACTUALIZAR,0,No
01c15b9c0e36fe34,SIN ACTUALIZAR,0,No
ececaa251f8ec664,SIN ACTUALIZAR,0,No
92a36d7ffe3dd71a,SIN ACTUALIZAR,0,No
75ff89966e7d3603,SIN ACTUALIZAR,0,No
c59f287340393864,SIN ACTUALIZAR,0,No
7d2e4e9a6f59692a,SIN ACTUALIZAR,0,No
e117417813222003,SIN ACTUALIZAR,0,No
0615b89dbf44e80c,SIN ACTUALIZAR,0,No
d04832dce46603f4,SIN ACTUALIZAR,0,No
b7604fc94211412c,SIN ACTUALIZAR,0,No
5c151015982207a4,SIN ACTUALIZAR,0,No
2f9897d94bb551fe,SIN ACTUALIZAR,0,No
ecc16e5a1ae6ebb3,SIN ACTUALIZAR,0,No
4c966da1635c0bbf,SIN ACTUALIZAR,0,No
75854589cd395565,SIN ACTUALIZAR,0,No
c84cfd7e6763a4ad,SIN ACTUALIZAR,0,No
a0224ab68a7d8635,SIN ACTUALIZAR,0,No
8370814a786607c9,SIN ACTUALIZAR,0,No
4795e984b650a142,SIN ACTUALIZAR,0,No
1d643a30a7c54784,SIN ACTUALIZAR,0,No
b7b4bcd04850c92a,SIN ACTUALIZAR,0,No
01e876c46dc24b22,SIN ACTUALIZAR,0,No
b388c734d9566a1c,SIN ACTUALIZAR,0,No
68fa1c15e5d71422,SIN ACTUALIZAR,0,No
3c61080e8f57c700,ACTIVA,0,No
90f9fde3c3aa72ef,SIN ACTUALIZAR,0,No
7d6f82428d78fb02,SIN ACTUALIZAR,0,No
5a0abe2b91a49e0d,SIN ACTUALIZAR,0,No
11b59823b8b634e2,SIN ACTUALIZAR,0,No
5d5127d775be6d93,SIN ACTUALIZAR,0,No
dace94e363fc5e24,SIN ACTUALIZAR,0,No
56d5129ab236ab40,SIN ACTUALIZAR,0,No
b4e59288da371adb,SIN ACTUALIZAR,0,No
9560d02680fc069a,SIN ACTUALIZAR,0,No
445fe50910df8a52,SIN ACTUALIZAR,0,No
1f2fd8b02fae63f3,SIN ACTUALIZAR,0,No
3e8cbfb0feb06216,SIN ACTUALIZAR,0,No
0f90b7f6db14bac8,SIN ACTUALIZAR,0,No
8fb065d480ec2bce,SIN ACTUALIZAR,0,No
80d28d16089d9c20,SIN ACTUALIZAR,0,No
8b20138528b32229,SIN ACTUALIZAR,0,No
6314a64ce3edecb4,SIN ACTUALIZAR,0,No
7ed813b8025d29e9,SIN ACTUALIZAR,0,No
ec990f4f5504b3f0,SIN ACTUALIZAR,0,No
ee235b0dbb28d0ae,SIN ACTUALIZAR,0,No
01d4d3e5f17ac15c,SIN ACTUALIZAR,0,No
43bcc769935ad5d8,SIN ACTUALIZAR,0,No
26c469cdbc3d2f9d,SIN ACTUALIZAR,0,No
858fd4afb41e7bda,SIN ACTUALIZAR,0,No
14c06873c7264ffc,SIN ACTUALIZAR,0,No
90f6e4187ef98052,SIN ACTUALIZAR,0,No
0cd479b6a17dda01,SIN ACTUALIZAR,0,No
43108f3518db076f,SIN ACTUALIZAR,0,No
da34a9d3df58595c,SIN ACTUALIZAR,0,No
71eefc108f96f872,SIN ACTUALIZAR,0,No
6ac60dffed56fec1,SIN ACTUALIZAR,0,No
b16b1535f86e8317,SIN ACTUALIZAR,0,No
b6e79e01ad4e51d2,SIN ACTUALIZAR,0,No
60e0e83320246ed7,SIN ACTUALIZAR,0,No
df365c57cb79ab86,SIN ACTUALIZAR,0,No
594a65c79bb26b5e,SIN ACTUALIZAR,0,No
c4178658755dd97a,SIN ACTUALIZAR,0,No
fe2f5a474331ccba,SIN ACTUALIZAR,0,No
004f8ccbd097cb61,SIN ACTUALIZAR,0,No
64ff8ca44146677a,SIN ACTUALIZAR,0,No
d46f96cf8889e77c,SIN ACTUALIZAR,0,No
1fc558a2c737b832,SIN ACTUALIZAR,0,No
b9016deff160e100,SIN ACTUALIZAR,0,No
